#,Date-Time (CDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,Stopped,End of File
77,05/27/2023 11:23:23,25.30,66.56,18.65,,,,
78,05/27/2023 11:23:28,25.30,66.47,18.63,,,,
79,05/27/2023 11:23:33,25.31,66.48,18.64,,,,
80,05/27/2023 11:23:38,25.38,66.48,18.71,,,,
81,05/27/2023 11:23:43,25.40,66.42,18.72,,,,
82,05/27/2023 11:23:48,25.42,66.38,18.72,,,,
83,05/27/2023 11:23:53,25.44,64.50,18.28,,,,
84,05/27/2023 11:23:58,25.45,61.36,17.49,,,,
85,05/27/2023 11:24:03,25.51,59.66,17.11,,,,
86,05/27/2023 11:24:08,25.50,58.69,16.84,,,,
87,05/27/2023 11:24:13,25.51,58.05,16.68,,,,
88,05/27/2023 11:24:18,25.51,57.58,16.55,,,,
89,05/27/2023 11:24:23,25.52,57.18,16.45,,,,
90,05/27/2023 11:24:28,25.51,56.86,16.35,,,,
91,05/27/2023 11:24:33,25.51,56.61,16.28,,,,
92,05/27/2023 11:24:38,25.47,56.44,16.19,,,,
93,05/27/2023 11:24:43,25.47,56.31,16.16,,,,
94,05/27/2023 11:24:48,25.49,56.23,16.16,,,,
95,05/27/2023 11:24:53,25.47,56.13,16.11,,,,
96,05/27/2023 11:24:58,25.45,56.00,16.05,,,,
97,05/27/2023 11:25:03,25.43,55.92,16.01,,,,
98,05/27/2023 11:25:08,25.40,55.74,15.94,,,,
99,05/27/2023 11:25:13,25.39,55.69,15.91,,,,
100,05/27/2023 11:25:18,25.35,55.67,15.87,,,,
101,05/27/2023 11:25:23,25.33,55.74,15.87,,,,
102,05/27/2023 11:25:28,25.32,55.78,15.87,,,,
103,05/27/2023 11:25:33,25.30,55.83,15.86,,,,
104,05/27/2023 11:25:38,25.25,55.75,15.80,,,,
105,05/27/2023 11:25:43,25.24,55.73,15.79,,,,
106,05/27/2023 11:25:48,25.20,55.74,15.75,,,,
107,05/27/2023 11:25:53,25.19,55.69,15.72,,,,
108,05/27/2023 11:25:58,25.16,55.67,15.69,,,,
109,05/27/2023 11:26:03,25.14,55.75,15.69,,,,
110,05/27/2023 11:26:08,25.15,55.80,15.72,,,,
111,05/27/2023 11:26:13,25.10,55.89,15.70,,,,
112,05/27/2023 11:26:18,25.08,55.84,15.67,,,,
113,05/27/2023 11:26:23,25.03,55.71,15.58,,,,
114,05/27/2023 11:26:28,25.00,55.71,15.55,,,,
115,05/27/2023 11:26:33,24.98,55.78,15.55,,,,
116,05/27/2023 11:26:38,24.93,55.96,15.56,,,,
117,05/27/2023 11:26:43,24.95,56.01,15.59,,,,
118,05/27/2023 11:26:48,24.88,56.02,15.53,,,,
119,05/27/2023 11:26:53,24.86,56.11,15.53,,,,
120,05/27/2023 11:26:58,24.84,56.17,15.53,,,,
121,05/27/2023 11:27:03,24.83,56.23,15.53,,,,
122,05/27/2023 11:27:08,24.79,56.23,15.51,,,,
123,05/27/2023 11:27:13,24.75,56.26,15.47,,,,
124,05/27/2023 11:27:18,24.73,56.26,15.45,,,,
125,05/27/2023 11:27:23,24.70,56.33,15.44,,,,
126,05/27/2023 11:27:28,24.71,56.40,15.47,,,,
127,05/27/2023 11:27:33,24.64,56.44,15.42,,,,
128,05/27/2023 11:27:38,24.65,56.52,15.46,,,,
129,05/27/2023 11:27:43,24.63,56.50,15.43,,,,
130,05/27/2023 11:27:48,24.61,56.57,15.43,,,,
131,05/27/2023 11:27:53,24.57,56.82,15.46,,,,
132,05/27/2023 11:27:58,24.54,56.86,15.44,,,,
133,05/27/2023 11:28:03,24.50,56.84,15.41,,,,
134,05/27/2023 11:28:08,24.47,56.85,15.38,,,,
135,05/27/2023 11:28:13,24.47,56.81,15.37,,,,
136,05/27/2023 11:28:18,24.44,56.78,15.33,,,,
137,05/27/2023 11:28:23,24.42,56.82,15.32,,,,
138,05/27/2023 11:28:28,24.40,56.82,15.30,,,,
139,05/27/2023 11:28:33,24.36,56.88,15.28,,,,
140,05/27/2023 11:28:38,24.39,57.12,15.37,,,,
141,05/27/2023 11:28:43,24.34,57.13,15.33,,,,
142,05/27/2023 11:28:48,24.32,57.15,15.32,,,,
143,05/27/2023 11:28:53,24.30,57.23,15.32,,,,
144,05/27/2023 11:28:58,24.25,57.40,15.32,,,,
145,05/27/2023 11:29:03,24.28,57.39,15.34,,,,
146,05/27/2023 11:29:08,24.23,57.42,15.30,,,,
147,05/27/2023 11:29:13,24.20,57.48,15.30,,,,
148,05/27/2023 11:29:18,24.21,57.70,15.37,,,,
149,05/27/2023 11:29:23,24.18,57.83,15.37,,,,
150,05/27/2023 11:29:28,24.12,57.85,15.32,,,,
151,05/27/2023 11:29:33,24.13,57.92,15.35,,,,
152,05/27/2023 11:29:38,24.13,58.04,15.38,,,,
153,05/27/2023 11:29:43,24.09,58.08,15.35,,,,
154,05/27/2023 11:29:48,24.09,58.25,15.40,,,,
155,05/27/2023 11:29:53,24.04,58.35,15.38,,,,
156,05/27/2023 11:29:58,24.05,58.39,15.40,,,,
157,05/27/2023 11:30:03,23.98,58.49,15.36,,,,
158,05/27/2023 11:30:08,24.00,58.61,15.41,,,,
159,05/27/2023 11:30:13,23.99,58.70,15.42,,,,
160,05/27/2023 11:30:18,23.94,58.77,15.39,,,,
161,05/27/2023 11:30:23,23.97,58.69,15.40,,,,
162,05/27/2023 11:30:28,23.94,58.74,15.39,,,,
163,05/27/2023 11:30:33,23.92,58.78,15.39,,,,
164,05/27/2023 11:30:38,23.90,58.78,15.36,,,,
165,05/27/2023 11:30:43,23.87,58.82,15.35,,,,
166,05/27/2023 11:30:48,23.84,58.82,15.32,,,,
167,05/27/2023 11:30:53,23.83,58.90,15.33,,,,
168,05/27/2023 11:30:58,23.84,59.06,15.38,,,,
169,05/27/2023 11:31:03,23.77,59.07,15.32,,,,
170,05/27/2023 11:31:08,23.76,59.29,15.37,,,,
171,05/27/2023 11:31:13,23.77,59.59,15.46,,,,
172,05/27/2023 11:31:18,23.72,59.64,15.42,,,,
173,05/27/2023 11:31:23,23.74,59.71,15.46,,,,
174,05/27/2023 11:31:28,23.72,59.76,15.45,,,,
175,05/27/2023 11:31:33,23.71,59.90,15.48,,,,
176,05/27/2023 11:31:38,23.71,59.95,15.49,,,,
177,05/27/2023 11:31:43,23.67,59.80,15.41,,,,
178,05/27/2023 11:31:48,23.64,59.73,15.36,,,,
179,05/27/2023 11:31:53,23.62,59.61,15.32,,,,
180,05/27/2023 11:31:58,23.62,59.85,15.39,,,,
181,05/27/2023 11:32:03,23.61,60.07,15.43,,,,
182,05/27/2023 11:32:08,23.59,60.10,15.42,,,,
183,05/27/2023 11:32:13,23.59,60.08,15.41,,,,
184,05/27/2023 11:32:18,23.54,60.01,15.35,,,,
185,05/27/2023 11:32:23,23.58,60.03,15.39,,,,
186,05/27/2023 11:32:28,23.53,60.02,15.34,,,,
187,05/27/2023 11:32:33,23.51,60.11,15.34,,,,
188,05/27/2023 11:32:38,23.52,60.15,15.36,,,,
189,05/27/2023 11:32:43,23.45,60.23,15.32,,,,
190,05/27/2023 11:32:48,23.47,60.25,15.35,,,,
191,05/27/2023 11:32:53,23.46,60.14,15.31,,,,
192,05/27/2023 11:32:58,23.45,60.23,15.32,,,,
193,05/27/2023 11:33:03,23.43,60.22,15.30,,,,
194,05/27/2023 11:33:08,23.41,60.20,15.28,,,,
195,05/27/2023 11:33:13,23.42,60.41,15.34,,,,
196,05/27/2023 11:33:18,23.37,60.48,15.31,,,,
197,05/27/2023 11:33:23,23.40,60.52,15.35,,,,
198,05/27/2023 11:33:28,23.34,60.51,15.28,,,,
199,05/27/2023 11:33:33,23.35,60.52,15.30,,,,
200,05/27/2023 11:33:38,23.31,60.61,15.29,,,,
201,05/27/2023 11:33:43,23.30,60.74,15.31,,,,
202,05/27/2023 11:33:48,23.30,60.91,15.36,,,,
203,05/27/2023 11:33:53,23.27,60.97,15.34,,,,
204,05/27/2023 11:33:58,23.28,61.02,15.37,,,,
205,05/27/2023 11:34:03,23.25,60.98,15.33,,,,
206,05/27/2023 11:34:08,23.25,60.97,15.32,,,,
207,05/27/2023 11:34:13,23.25,60.96,15.32,,,,
208,05/27/2023 11:34:18,23.23,60.95,15.30,,,,
209,05/27/2023 11:34:23,23.21,61.08,15.31,,,,
210,05/27/2023 11:34:28,23.21,61.04,15.30,,,,
211,05/27/2023 11:34:33,23.17,61.04,15.27,,,,
212,05/27/2023 11:34:38,23.17,61.01,15.26,,,,
213,05/27/2023 11:34:43,23.17,61.21,15.31,,,,
214,05/27/2023 11:34:48,23.15,61.25,15.30,,,,
215,05/27/2023 11:34:53,23.17,61.24,15.32,,,,
216,05/27/2023 11:34:58,23.13,61.22,15.28,,,,
217,05/27/2023 11:35:03,23.11,61.23,15.26,,,,
218,05/27/2023 11:35:08,23.09,61.34,15.26,,,,
219,05/27/2023 11:35:13,23.10,61.44,15.30,,,,
220,05/27/2023 11:35:18,23.09,61.42,15.28,,,,
221,05/27/2023 11:35:23,23.06,61.39,15.25,,,,
222,05/27/2023 11:35:28,23.06,61.47,15.27,,,,
223,05/27/2023 11:35:33,23.07,61.54,15.30,,,,
224,05/27/2023 11:35:38,23.03,61.54,15.26,,,,
225,05/27/2023 11:35:43,23.02,61.49,15.24,,,,
226,05/27/2023 11:35:48,23.01,61.56,15.25,,,,
227,05/27/2023 11:35:53,23.00,61.53,15.23,,,,
228,05/27/2023 11:35:58,23.00,61.52,15.23,,,,
229,05/27/2023 11:36:03,22.96,61.55,15.20,,,,
230,05/27/2023 11:36:08,22.98,61.68,15.25,,,,
231,05/27/2023 11:36:13,22.94,61.72,15.22,,,,
232,05/27/2023 11:36:18,22.94,61.79,15.24,,,,
233,05/27/2023 11:36:23,22.96,61.86,15.28,,,,
234,05/27/2023 11:36:28,22.92,61.91,15.25,,,,
235,05/27/2023 11:36:33,22.92,62.09,15.29,,,,
236,05/27/2023 11:36:38,22.88,62.09,15.26,,,,
237,05/27/2023 11:36:43,22.88,61.97,15.23,,,,
238,05/27/2023 11:36:48,22.88,61.84,15.20,,,,
239,05/27/2023 11:36:53,22.87,61.75,15.17,,,,
240,05/27/2023 11:36:58,22.86,61.66,15.13,,,,
241,05/27/2023 11:37:03,22.81,61.73,15.10,,,,
242,05/27/2023 11:37:08,22.82,61.79,15.13,,,,
243,05/27/2023 11:37:13,22.80,61.93,15.14,,,,
244,05/27/2023 11:37:18,22.80,62.00,15.16,,,,
245,05/27/2023 11:37:23,22.79,62.09,15.17,,,,
246,05/27/2023 11:37:28,22.81,62.08,15.19,,,,
247,05/27/2023 11:37:33,22.76,62.08,15.14,,,,
248,05/27/2023 11:37:38,22.75,62.06,15.12,,,,
249,05/27/2023 11:37:43,22.76,62.20,15.17,,,,
250,05/27/2023 11:37:48,22.75,62.54,15.24,,,,
251,05/27/2023 11:37:53,22.71,62.71,15.25,,,,
252,05/27/2023 11:37:58,22.71,62.74,15.26,,,,
253,05/27/2023 11:38:03,22.71,62.69,15.25,,,,
254,05/27/2023 11:38:08,22.70,62.64,15.23,,,,
255,05/27/2023 11:38:13,22.69,62.63,15.22,,,,
256,05/27/2023 11:38:18,22.68,62.68,15.22,,,,
257,05/27/2023 11:38:23,22.66,62.78,15.22,,,,
258,05/27/2023 11:38:28,22.66,62.76,15.22,,,,
259,05/27/2023 11:38:33,22.64,62.71,15.18,,,,
260,05/27/2023 11:38:38,22.66,62.63,15.18,,,,
261,05/27/2023 11:38:43,22.67,62.61,15.19,,,,
262,05/27/2023 11:38:48,22.64,62.66,15.17,,,,
263,05/27/2023 11:38:53,22.62,62.81,15.19,,,,
264,05/27/2023 11:38:58,22.61,62.96,15.22,,,,
265,05/27/2023 11:39:03,22.57,63.07,15.21,,,,
266,05/27/2023 11:39:08,22.60,63.15,15.25,,,,
267,05/27/2023 11:39:13,22.57,63.29,15.27,,,,
268,05/27/2023 11:39:18,22.57,63.41,15.30,,,,
269,05/27/2023 11:39:23,22.57,63.39,15.29,,,,
270,05/27/2023 11:39:28,22.55,63.48,15.29,,,,
271,05/27/2023 11:39:33,22.54,63.45,15.28,,,,
272,05/27/2023 11:39:38,22.56,63.47,15.30,,,,
273,05/27/2023 11:39:43,22.52,63.41,15.25,,,,
274,05/27/2023 11:39:48,22.54,63.42,15.27,,,,
275,05/27/2023 11:39:53,22.52,63.42,15.25,,,,
276,05/27/2023 11:39:58,22.52,63.45,15.26,,,,
277,05/27/2023 11:40:03,22.51,63.46,15.25,,,,
278,05/27/2023 11:40:08,22.49,63.42,15.22,,,,
279,05/27/2023 11:40:13,22.49,63.50,15.24,,,,
280,05/27/2023 11:40:18,22.48,63.54,15.24,,,,
281,05/27/2023 11:40:23,22.49,63.60,15.26,,,,
282,05/27/2023 11:40:28,22.44,63.59,15.22,,,,
283,05/27/2023 11:40:33,22.47,63.54,15.23,,,,
284,05/27/2023 11:40:38,22.44,63.45,15.18,,,,
285,05/27/2023 11:40:43,22.47,63.41,15.19,,,,
286,05/27/2023 11:40:48,22.42,63.42,15.16,,,,
287,05/27/2023 11:40:53,22.41,63.57,15.18,,,,
288,05/27/2023 11:40:58,22.40,63.72,15.21,,,,
289,05/27/2023 11:41:03,22.40,63.86,15.24,,,,
290,05/27/2023 11:41:08,22.41,63.87,15.26,,,,
291,05/27/2023 11:41:13,22.39,63.93,15.25,,,,
292,05/27/2023 11:41:18,22.40,63.97,15.27,,,,
293,05/27/2023 11:41:23,22.38,64.02,15.26,,,,
294,05/27/2023 11:41:28,22.39,64.01,15.27,,,,
295,05/27/2023 11:41:33,22.40,64.03,15.29,,,,
296,05/27/2023 11:41:38,22.37,64.10,15.27,,,,
297,05/27/2023 11:41:43,22.35,64.20,15.28,,,,
298,05/27/2023 11:41:48,22.37,64.24,15.31,,,,
299,05/27/2023 11:41:53,22.38,64.28,15.33,,,,
300,05/27/2023 11:41:58,22.34,64.24,15.28,,,,
301,05/27/2023 11:42:03,22.33,64.14,15.24,,,,
302,05/27/2023 11:42:08,22.31,64.04,15.20,,,,
303,05/27/2023 11:42:13,22.32,64.03,15.20,,,,
304,05/27/2023 11:42:18,22.34,64.07,15.23,,,,
305,05/27/2023 11:42:23,22.29,64.10,15.20,,,,
306,05/27/2023 11:42:28,22.29,64.17,15.22,,,,
307,05/27/2023 11:42:33,22.29,64.27,15.24,,,,
308,05/27/2023 11:42:38,22.28,64.36,15.25,,,,
309,05/27/2023 11:42:43,22.27,64.38,15.25,,,,
310,05/27/2023 11:42:48,22.27,64.44,15.26,,,,
311,05/27/2023 11:42:53,22.25,64.44,15.24,,,,
312,05/27/2023 11:42:58,22.27,64.56,15.29,,,,
313,05/27/2023 11:43:03,22.27,64.61,15.30,,,,
314,05/27/2023 11:43:08,22.24,64.59,15.27,,,,
315,05/27/2023 11:43:13,22.21,64.71,15.27,,,,
316,05/27/2023 11:43:18,22.24,64.71,15.30,,,,
317,05/27/2023 11:43:23,22.19,64.72,15.25,,,,
318,05/27/2023 11:43:28,22.21,64.74,15.28,,,,
319,05/27/2023 11:43:33,22.20,64.70,15.25,,,,
320,05/27/2023 11:43:38,22.20,64.85,15.29,,,,
321,05/27/2023 11:43:43,22.19,64.85,15.28,,,,
322,05/27/2023 11:43:48,22.19,64.90,15.29,,,,
323,05/27/2023 11:43:53,22.21,64.94,15.32,,,,
324,05/27/2023 11:43:58,22.16,64.89,15.26,,,,
325,05/27/2023 11:44:03,22.19,64.95,15.30,,,,
326,05/27/2023 11:44:08,22.16,64.91,15.27,,,,
327,05/27/2023 11:44:13,22.13,64.86,15.23,,,,
328,05/27/2023 11:44:18,22.17,65.09,15.32,,,,
329,05/27/2023 11:44:23,22.16,65.27,15.35,,,,
330,05/27/2023 11:44:28,22.14,65.32,15.35,,,,
331,05/27/2023 11:44:33,22.14,65.34,15.36,,,,
332,05/27/2023 11:44:38,22.14,65.39,15.37,,,,
333,05/27/2023 11:44:43,22.09,65.33,15.30,,,,
334,05/27/2023 11:44:48,22.10,65.31,15.31,,,,
335,05/27/2023 11:44:53,22.10,65.34,15.32,,,,
336,05/27/2023 11:44:58,22.11,65.45,15.35,,,,
337,05/27/2023 11:45:03,22.08,65.45,15.32,,,,
338,05/27/2023 11:45:08,22.08,65.45,15.32,,,,
339,05/27/2023 11:45:13,22.08,65.50,15.33,,,,
340,05/27/2023 11:45:18,22.08,65.43,15.32,,,,
341,05/27/2023 11:45:23,22.09,65.37,15.31,,,,
342,05/27/2023 11:45:28,22.08,65.39,15.31,,,,
343,05/27/2023 11:45:33,22.06,65.45,15.30,,,,
344,05/27/2023 11:45:38,22.10,65.51,15.36,,,,
345,05/27/2023 11:45:43,22.05,65.55,15.32,,,,
346,05/27/2023 11:45:48,22.06,65.49,15.31,,,,
347,05/27/2023 11:45:53,22.04,65.49,15.29,,,,
348,05/27/2023 11:45:58,22.06,65.51,15.32,,,,
349,05/27/2023 11:46:03,22.03,65.55,15.29,,,,
350,05/27/2023 11:46:08,22.04,65.49,15.29,,,,
351,05/27/2023 11:46:13,22.03,65.42,15.26,,,,
352,05/27/2023 11:46:18,22.02,65.34,15.24,,,,
353,05/27/2023 11:46:23,22.01,65.37,15.23,,,,
354,05/27/2023 11:46:28,22.04,65.55,15.31,,,,
355,05/27/2023 11:46:33,21.98,65.69,15.29,,,,
356,05/27/2023 11:46:38,21.99,65.77,15.32,,,,
357,05/27/2023 11:46:43,21.98,65.75,15.30,,,,
358,05/27/2023 11:46:48,21.97,65.69,15.28,,,,
359,05/27/2023 11:46:53,21.98,65.76,15.30,,,,
360,05/27/2023 11:46:58,21.99,65.84,15.33,,,,
361,05/27/2023 11:47:03,21.98,65.93,15.35,,,,
362,05/27/2023 11:47:08,21.99,65.92,15.35,,,,
363,05/27/2023 11:47:13,21.97,65.93,15.33,,,,
364,05/27/2023 11:47:18,21.95,65.99,15.33,,,,
365,05/27/2023 11:47:23,21.92,66.09,15.32,,,,
366,05/27/2023 11:47:28,21.91,66.15,15.33,,,,
367,05/27/2023 11:47:33,21.96,66.17,15.38,,,,
368,05/27/2023 11:47:38,21.93,66.05,15.32,,,,
369,05/27/2023 11:47:43,21.92,65.96,15.29,,,,
370,05/27/2023 11:47:48,21.92,65.90,15.28,,,,
371,05/27/2023 11:47:53,21.90,65.93,15.26,,,,
372,05/27/2023 11:47:58,21.92,65.91,15.28,,,,
373,05/27/2023 11:48:03,21.91,65.92,15.27,,,,
374,05/27/2023 11:48:08,21.92,66.05,15.31,,,,
375,05/27/2023 11:48:13,21.90,66.09,15.30,,,,
376,05/27/2023 11:48:18,21.91,66.09,15.31,,,,
377,05/27/2023 11:48:23,21.87,66.17,15.29,,,,
378,05/27/2023 11:48:28,21.87,66.13,15.28,,,,
379,05/27/2023 11:48:33,21.89,66.10,15.29,,,,
380,05/27/2023 11:48:38,21.88,66.15,15.30,,,,
381,05/27/2023 11:48:43,21.85,66.25,15.30,,,,
382,05/27/2023 11:48:48,21.85,66.46,15.35,,,,
383,05/27/2023 11:48:53,21.84,66.59,15.37,,,,
384,05/27/2023 11:48:58,21.83,66.57,15.35,,,,
385,05/27/2023 11:49:03,21.82,66.48,15.32,,,,
386,05/27/2023 11:49:08,21.83,66.36,15.30,,,,
387,05/27/2023 11:49:13,21.85,66.36,15.32,,,,
388,05/27/2023 11:49:18,21.83,66.42,15.32,,,,
389,05/27/2023 11:49:23,21.83,66.45,15.32,,,,
390,05/27/2023 11:49:28,21.80,66.49,15.30,,,,
391,05/27/2023 11:49:33,21.82,66.53,15.33,,,,
392,05/27/2023 11:49:38,21.81,66.52,15.32,,,,
393,05/27/2023 11:49:43,21.81,66.51,15.32,,,,
394,05/27/2023 11:49:48,21.79,66.52,15.30,,,,
395,05/27/2023 11:49:53,21.81,66.52,15.32,,,,
396,05/27/2023 11:49:58,21.77,66.44,15.26,,,,
397,05/27/2023 11:50:03,21.80,66.53,15.31,,,,
398,05/27/2023 11:50:08,21.80,66.56,15.32,,,,
399,05/27/2023 11:50:13,21.78,66.48,15.28,,,,
400,05/27/2023 11:50:18,21.78,66.40,15.26,,,,
401,05/27/2023 11:50:23,21.76,66.26,15.21,,,,
402,05/27/2023 11:50:28,21.76,66.17,15.19,,,,
403,05/27/2023 11:50:33,21.79,66.06,15.19,,,,
404,05/27/2023 11:50:38,21.76,66.09,15.17,,,,
405,05/27/2023 11:50:43,21.75,66.10,15.16,,,,
406,05/27/2023 11:50:48,21.73,66.20,15.16,,,,
407,05/27/2023 11:50:53,21.74,66.36,15.21,,,,
408,05/27/2023 11:50:58,21.74,66.43,15.23,,,,
409,05/27/2023 11:51:03,21.75,66.61,15.28,,,,
410,05/27/2023 11:51:08,21.74,66.60,15.27,,,,
411,05/27/2023 11:51:13,21.75,66.68,15.30,,,,
412,05/27/2023 11:51:18,21.73,66.73,15.29,,,,
413,05/27/2023 11:51:23,21.72,66.75,15.28,,,,
414,05/27/2023 11:51:28,21.73,66.82,15.31,,,,
415,05/27/2023 11:51:33,21.69,66.90,15.30,,,,
416,05/27/2023 11:51:38,21.70,66.92,15.31,,,,
417,05/27/2023 11:51:43,21.69,67.07,15.34,,,,
418,05/27/2023 11:51:48,21.73,67.02,15.36,,,,
419,05/27/2023 11:51:53,21.69,67.04,15.33,,,,
420,05/27/2023 11:51:58,21.69,66.98,15.31,,,,
421,05/27/2023 11:52:03,21.68,66.98,15.31,,,,
422,05/27/2023 11:52:08,21.67,67.03,15.31,,,,
423,05/27/2023 11:52:13,21.67,67.15,15.34,,,,
424,05/27/2023 11:52:18,21.67,67.23,15.35,,,,
425,05/27/2023 11:52:23,21.67,67.29,15.37,,,,
426,05/27/2023 11:52:28,21.66,67.23,15.34,,,,
427,05/27/2023 11:52:33,21.68,67.22,15.36,,,,
428,05/27/2023 11:52:38,21.67,67.17,15.34,,,,
429,05/27/2023 11:52:43,21.67,67.13,15.33,,,,
430,05/27/2023 11:52:48,21.65,67.23,15.33,,,,
431,05/27/2023 11:52:53,21.64,67.19,15.31,,,,
432,05/27/2023 11:52:58,21.65,67.13,15.31,,,,
433,05/27/2023 11:53:03,21.66,67.21,15.34,,,,
434,05/27/2023 11:53:08,21.63,67.25,15.32,,,,
435,05/27/2023 11:53:13,21.63,67.22,15.31,,,,
436,05/27/2023 11:53:18,21.63,67.29,15.33,,,,
437,05/27/2023 11:53:23,21.63,67.28,15.32,,,,
438,05/27/2023 11:53:28,21.60,67.22,15.28,,,,
439,05/27/2023 11:53:33,21.63,67.32,15.33,,,,
440,05/27/2023 11:53:38,21.64,67.56,15.40,,,,
441,05/27/2023 11:53:43,21.63,67.55,15.39,,,,
442,05/27/2023 11:53:48,21.62,67.63,15.40,,,,
443,05/27/2023 11:53:53,21.63,67.63,15.41,,,,
444,05/27/2023 11:53:58,21.62,67.68,15.41,,,,
445,05/27/2023 11:54:03,21.62,67.61,15.39,,,,
446,05/27/2023 11:54:08,21.62,67.64,15.40,,,,
