"Plot Title: flam.left"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1253388, SEN S/N: 1253388, LBL: k)","Temp, °C (LGR S/N: 1253388, SEN S/N: 1253388, LBL: temp)","Host Connected (LGR S/N: 1253388)","Stopped (LGR S/N: 1253388)","End Of File (LGR S/N: 1253388)"
1,05/17/23 11:52:56 AM,26.66,24.774,,,
2,05/17/23 11:52:57 AM,27.00,24.798,,,
3,05/17/23 11:52:58 AM,26.66,24.798,,,
4,05/17/23 11:52:59 AM,27.00,24.823,,,
5,05/17/23 11:53:00 AM,26.66,24.823,,,
6,05/17/23 11:53:01 AM,27.33,24.847,,,
7,05/17/23 11:53:02 AM,27.33,24.871,,,
8,05/17/23 11:53:03 AM,27.00,24.871,,,
9,05/17/23 11:53:04 AM,27.00,24.895,,,
10,05/17/23 11:53:05 AM,27.00,24.895,,,
11,05/17/23 11:53:06 AM,27.33,24.919,,,
12,05/17/23 11:53:07 AM,27.33,24.919,,,
13,05/17/23 11:53:08 AM,27.00,24.944,,,
14,05/17/23 11:53:09 AM,26.66,24.944,,,
15,05/17/23 11:53:10 AM,27.00,24.968,,,
16,05/17/23 11:53:11 AM,27.33,24.968,,,
17,05/17/23 11:53:12 AM,27.00,24.992,,,
18,05/17/23 11:53:13 AM,27.00,24.992,,,
19,05/17/23 11:53:14 AM,27.00,25.016,,,
20,05/17/23 11:53:15 AM,27.00,25.016,,,
21,05/17/23 11:53:16 AM,27.00,25.040,,,
22,05/17/23 11:53:17 AM,27.00,25.040,,,
23,05/17/23 11:53:18 AM,27.00,25.040,,,
24,05/17/23 11:53:19 AM,27.00,25.065,,,
25,05/17/23 11:53:20 AM,27.00,25.065,,,
26,05/17/23 11:53:21 AM,27.00,25.089,,,
27,05/17/23 11:53:22 AM,26.66,25.113,,,
28,05/17/23 11:53:23 AM,27.33,25.113,,,
29,05/17/23 11:53:24 AM,27.00,25.113,,,
30,05/17/23 11:53:25 AM,27.00,25.137,,,
31,05/17/23 11:53:26 AM,27.00,25.137,,,
32,05/17/23 11:53:27 AM,27.00,25.137,,,
33,05/17/23 11:53:28 AM,27.00,25.162,,,
34,05/17/23 11:53:29 AM,27.00,25.162,,,
35,05/17/23 11:53:30 AM,27.00,25.186,,,
36,05/17/23 11:53:31 AM,27.00,25.210,,,
37,05/17/23 11:53:32 AM,27.00,25.210,,,
38,05/17/23 11:53:33 AM,27.00,25.210,,,
39,05/17/23 11:53:34 AM,27.00,25.234,,,
40,05/17/23 11:53:35 AM,27.00,25.234,,,
41,05/17/23 11:53:36 AM,27.00,25.234,,,
