#,Date-Time (CDT),Ch: 1 - Temperature   (°C),Ch: 2 - RH   (%),Dew Point   (°C),Button Down,Host Connected,Stopped,End of File
291,05/17/2023 12:28:55,29.58,36.19,13.02,,,,
292,05/17/2023 12:29:05,29.60,36.20,13.05,,,,
293,05/17/2023 12:29:15,29.61,36.24,13.07,,,,
294,05/17/2023 12:29:25,29.61,36.15,13.03,,,,
295,05/17/2023 12:29:35,29.62,36.09,13.02,,,,
296,05/17/2023 12:29:45,29.62,36.13,13.04,,,,
297,05/17/2023 12:29:55,29.65,36.11,13.06,,,,
298,05/17/2023 12:30:05,29.64,36.26,13.11,,,,
299,05/17/2023 12:30:15,29.65,36.25,13.11,,,,
300,05/17/2023 12:30:25,29.67,36.37,13.19,,,,
301,05/17/2023 12:30:35,29.67,36.29,13.15,,,,
302,05/17/2023 12:30:45,29.70,36.26,13.16,,,,
303,05/17/2023 12:30:55,29.72,36.31,13.20,,,,
304,05/17/2023 12:31:05,29.73,36.28,13.19,,,,
305,05/17/2023 12:31:15,29.73,36.31,13.21,,,,
306,05/17/2023 12:31:25,29.74,36.28,13.20,,,,
307,05/17/2023 12:31:35,29.73,36.31,13.21,,,,
308,05/17/2023 12:31:45,29.75,36.25,13.20,,,,
309,05/17/2023 12:31:55,29.76,36.19,13.18,,,,
310,05/17/2023 12:32:05,29.78,36.11,13.17,,,,
311,05/17/2023 12:32:15,29.79,36.13,13.19,,,,
312,05/17/2023 12:32:25,29.82,36.07,13.19,,,,
313,05/17/2023 12:32:35,29.83,36.01,13.17,,,,
314,05/17/2023 12:32:45,29.83,35.99,13.17,,,,
315,05/17/2023 12:32:55,29.88,35.94,13.18,,,,
316,05/17/2023 12:33:05,29.88,35.75,13.10,,,,
317,05/17/2023 12:33:15,29.90,35.61,13.06,,,,
318,05/17/2023 12:33:25,29.93,35.66,13.11,,,,
319,05/17/2023 12:33:35,29.91,35.73,13.12,,,,
320,05/17/2023 12:33:45,29.93,35.85,13.19,,,,
321,05/17/2023 12:33:55,29.97,35.88,13.24,,,,
322,05/17/2023 12:34:05,29.97,35.85,13.23,,,,
323,05/17/2023 12:34:15,29.97,35.85,13.23,,,,
324,05/17/2023 12:34:25,30.02,35.77,13.23,,,,
325,05/17/2023 12:34:35,30.03,35.74,13.23,,,,
326,05/17/2023 12:34:45,30.04,35.74,13.24,,,,
327,05/17/2023 12:34:55,30.05,35.70,13.23,,,,
328,05/17/2023 12:35:05,30.07,35.66,13.23,,,,
329,05/17/2023 12:35:15,30.07,35.56,13.19,,,,
330,05/17/2023 12:35:25,30.12,35.63,13.27,,,,
331,05/17/2023 12:35:35,30.11,35.69,13.28,,,,
332,05/17/2023 12:35:45,30.18,35.74,13.36,,,,
333,05/17/2023 12:35:55,30.18,35.68,13.34,,,,
334,05/17/2023 12:36:05,30.18,35.68,13.34,,,,
335,05/17/2023 12:36:15,30.20,35.78,13.40,,,,
336,05/17/2023 12:36:25,30.21,35.73,13.38,,,,
337,05/17/2023 12:36:35,30.22,35.60,13.34,,,,
338,05/17/2023 12:36:45,30.23,35.55,13.33,,,,
339,05/17/2023 12:36:55,30.28,35.49,13.35,,,,
340,05/17/2023 12:37:05,30.27,35.44,13.32,,,,
341,05/17/2023 12:37:15,30.33,35.32,13.31,,,,
342,05/17/2023 12:37:25,30.33,35.27,13.29,,,,
343,05/17/2023 12:37:35,30.35,35.25,13.30,,,,
344,05/17/2023 12:37:45,30.35,35.29,13.32,,,,
345,05/17/2023 12:37:55,30.41,35.25,13.36,,,,
346,05/17/2023 12:38:05,30.38,35.22,13.32,,,,
347,05/17/2023 12:38:15,30.41,35.24,13.35,,,,
348,05/17/2023 12:38:25,30.40,35.26,13.35,,,,
349,05/17/2023 12:38:35,30.45,35.24,13.38,,,,
350,05/17/2023 12:38:45,30.44,35.07,13.30,,,,
351,05/17/2023 12:38:55,30.48,35.05,13.32,,,,
352,05/17/2023 12:39:05,30.50,35.08,13.36,,,,
353,05/17/2023 12:39:15,30.50,35.11,13.37,,,,
354,05/17/2023 12:39:25,30.53,34.93,13.32,,,,
355,05/17/2023 12:39:35,30.55,34.84,13.30,,,,
356,05/17/2023 12:39:45,30.54,34.79,13.27,,,,
357,05/17/2023 12:39:55,30.56,34.70,13.25,,,,
358,05/17/2023 12:40:05,30.59,34.84,13.33,,,,
359,05/17/2023 12:40:15,30.62,34.74,13.31,,,,
360,05/17/2023 12:40:25,30.63,34.81,13.35,,,,
361,05/17/2023 12:40:35,30.65,34.79,13.36,,,,
362,05/17/2023 12:40:45,30.66,34.74,13.35,,,,
363,05/17/2023 12:40:55,30.68,34.55,13.29,,,,
364,05/17/2023 12:41:05,30.70,34.36,13.22,,,,
365,05/17/2023 12:41:15,30.67,34.26,13.15,,,,
366,05/17/2023 12:41:25,30.75,34.27,13.22,,,,
367,05/17/2023 12:41:35,30.75,34.33,13.24,,,,
368,05/17/2023 12:41:45,30.72,34.33,13.23,,,,
369,05/17/2023 12:41:55,30.76,34.39,13.28,,,,
370,05/17/2023 12:42:05,30.77,34.41,13.30,,,,
371,05/17/2023 12:42:15,30.80,34.31,13.28,,,,
372,05/17/2023 12:42:25,30.80,34.11,13.19,,,,
373,05/17/2023 12:42:35,30.81,34.09,13.19,,,,
374,05/17/2023 12:42:45,30.82,34.08,13.20,,,,
375,05/17/2023 12:42:55,30.89,34.07,13.25,,,,
376,05/17/2023 12:43:05,30.85,33.98,13.18,,,,
377,05/17/2023 12:43:15,30.86,33.93,13.17,,,,
378,05/17/2023 12:43:25,30.86,33.85,13.13,,,,
379,05/17/2023 12:43:35,30.90,33.71,13.10,,,,
380,05/17/2023 12:43:45,30.87,33.69,13.07,,,,
381,05/17/2023 12:43:55,30.91,33.56,13.04,,,,
382,05/17/2023 12:44:05,30.90,33.47,12.99,,,,
383,05/17/2023 12:44:15,30.94,33.46,13.02,,,,
384,05/17/2023 12:44:25,30.93,33.49,13.02,,,,
385,05/17/2023 12:44:35,30.92,33.40,12.97,,,,
386,05/17/2023 12:44:45,30.93,33.45,13.00,,,,
387,05/17/2023 12:44:55,30.96,33.75,13.17,,,,
388,05/17/2023 12:45:05,30.95,33.79,13.18,,,,
389,05/17/2023 12:45:15,30.96,33.92,13.25,,,,
390,05/17/2023 12:45:25,30.96,33.96,13.26,,,,
391,05/17/2023 12:45:35,30.96,33.80,13.19,,,,
392,05/17/2023 12:45:45,30.97,33.71,13.16,,,,
393,05/17/2023 12:45:55,30.99,33.65,13.15,,,,
394,05/17/2023 12:46:05,30.99,33.64,13.15,,,,
395,05/17/2023 12:46:15,30.99,33.61,13.13,,,,
396,05/17/2023 12:46:25,30.97,33.70,13.15,,,,
397,05/17/2023 12:46:35,30.99,33.67,13.16,,,,
398,05/17/2023 12:46:45,31.00,33.74,13.20,,,,
399,05/17/2023 12:46:55,31.01,33.72,13.20,,,,
400,05/17/2023 12:47:05,31.01,33.73,13.21,,,,
401,05/17/2023 12:47:15,31.01,33.67,13.18,,,,
402,05/17/2023 12:47:25,31.01,33.66,13.17,,,,
403,05/17/2023 12:47:35,31.01,33.79,13.24,,,,
404,05/17/2023 12:47:45,31.04,33.72,13.22,,,,
405,05/17/2023 12:47:55,31.04,33.66,13.19,,,,
406,05/17/2023 12:48:05,31.06,33.64,13.20,,,,
407,05/17/2023 12:48:15,31.06,33.69,13.23,,,,
408,05/17/2023 12:48:25,31.04,33.78,13.25,,,,
409,05/17/2023 12:48:35,31.05,33.78,13.26,,,,
410,05/17/2023 12:48:45,31.06,33.86,13.30,,,,
411,05/17/2023 12:48:55,31.07,33.89,13.33,,,,
412,05/17/2023 12:49:05,31.09,33.92,13.36,,,,
413,05/17/2023 12:49:15,31.11,33.91,13.37,,,,
414,05/17/2023 12:49:25,31.09,33.83,13.32,,,,
415,05/17/2023 12:49:35,31.10,33.77,13.30,,,,
416,05/17/2023 12:49:45,31.11,33.71,13.28,,,,
417,05/17/2023 12:49:55,31.13,33.66,13.28,,,,
418,05/17/2023 12:50:05,31.12,33.56,13.22,,,,
419,05/17/2023 12:50:15,31.12,33.37,13.14,,,,
420,05/17/2023 12:50:25,31.12,33.20,13.06,,,,
421,05/17/2023 12:50:35,31.11,33.22,13.06,,,,
422,05/17/2023 12:50:45,31.13,33.33,13.13,,,,
423,05/17/2023 12:50:55,31.16,33.44,13.20,,,,
424,05/17/2023 12:51:05,31.14,33.44,13.18,,,,
425,05/17/2023 12:51:15,31.15,33.40,13.18,,,,
426,05/17/2023 12:51:25,31.16,33.44,13.20,,,,
427,05/17/2023 12:51:35,31.16,33.40,13.19,,,,
428,05/17/2023 12:51:45,31.15,33.32,13.14,,,,
429,05/17/2023 12:51:55,31.14,33.39,13.16,,,,
430,05/17/2023 12:52:05,31.18,33.51,13.25,,,,
431,05/17/2023 12:52:15,31.22,33.59,13.32,,,,
432,05/17/2023 12:52:25,31.20,33.49,13.25,,,,
433,05/17/2023 12:52:35,31.19,33.41,13.21,,,,
434,05/17/2023 12:52:45,31.23,33.44,13.26,,,,
435,05/17/2023 12:52:55,31.21,33.34,13.19,,,,
436,05/17/2023 12:53:05,31.22,33.17,13.13,,,,
437,05/17/2023 12:53:15,31.22,33.03,13.06,,,,
438,05/17/2023 12:53:25,31.23,33.12,13.11,,,,
439,05/17/2023 12:53:35,31.22,33.04,13.07,,,,
440,05/17/2023 12:53:45,31.23,33.20,13.15,,,,
441,05/17/2023 12:53:55,31.24,33.20,13.16,,,,
442,05/17/2023 12:54:05,31.25,33.35,13.24,,,,
443,05/17/2023 12:54:15,31.26,33.43,13.28,,,,
444,05/17/2023 12:54:25,31.24,33.46,13.28,,,,
445,05/17/2023 12:54:35,31.25,33.54,13.32,,,,
446,05/17/2023 12:54:45,31.24,33.43,13.26,,,,
