"Plot Title: flam.left"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 1282995, SEN S/N: 1282995, LBL: k)","Temp, °C (LGR S/N: 1282995, SEN S/N: 1282995, LBL: temp)","Host Connected (LGR S/N: 1282995)","Stopped (LGR S/N: 1282995)","End Of File (LGR S/N: 1282995)"
1,06/07/24 04:29:50 PM,36.34,35.582,,,
2,06/07/24 04:29:51 PM,36.34,35.582,,,
3,06/07/24 04:29:52 PM,36.34,35.582,,,
4,06/07/24 04:29:53 PM,36.34,35.582,,,
5,06/07/24 04:29:54 PM,36.34,35.582,,,
6,06/07/24 04:29:55 PM,36.34,35.582,,,
7,06/07/24 04:29:56 PM,36.34,35.582,,,
8,06/07/24 04:29:57 PM,36.34,35.609,,,
9,06/07/24 04:29:58 PM,36.34,35.609,,,
10,06/07/24 04:29:59 PM,36.34,35.609,,,
11,06/07/24 04:30:00 PM,36.34,35.609,,,
12,06/07/24 04:30:01 PM,36.34,35.609,,,
13,06/07/24 04:30:02 PM,36.34,35.636,,,
14,06/07/24 04:30:03 PM,36.34,35.636,,,
15,06/07/24 04:30:04 PM,36.34,35.609,,,
16,06/07/24 04:30:05 PM,36.34,35.636,,,
17,06/07/24 04:30:06 PM,36.34,35.636,,,
18,06/07/24 04:30:07 PM,36.34,35.636,,,
19,06/07/24 04:30:08 PM,36.34,35.636,,,
20,06/07/24 04:30:09 PM,36.34,35.636,,,
21,06/07/24 04:30:10 PM,36.34,35.636,,,
22,06/07/24 04:30:11 PM,36.34,35.662,,,
23,06/07/24 04:30:12 PM,36.34,35.636,,,
24,06/07/24 04:30:13 PM,36.34,35.662,,,
25,06/07/24 04:30:14 PM,36.34,35.662,,,
26,06/07/24 04:30:15 PM,36.34,35.662,,,
27,06/07/24 04:30:16 PM,36.34,35.662,,,
28,06/07/24 04:30:17 PM,36.34,35.662,,,
29,06/07/24 04:30:18 PM,36.34,35.662,,,
30,06/07/24 04:30:19 PM,36.34,35.662,,,
31,06/07/24 04:30:20 PM,36.34,35.689,,,
32,06/07/24 04:30:21 PM,36.34,35.689,,,
33,06/07/24 04:30:22 PM,36.34,35.689,,,
34,06/07/24 04:30:23 PM,36.34,35.689,,,
35,06/07/24 04:30:24 PM,36.34,35.689,,,
36,06/07/24 04:30:25 PM,36.34,35.689,,,
37,06/07/24 04:30:26 PM,36.34,35.689,,,
38,06/07/24 04:30:27 PM,36.34,35.689,,,
39,06/07/24 04:30:28 PM,36.34,35.689,,,
